epoch,g_loss,s_acc,s_loss,u_acc,u_loss,val_g_loss,val_s_acc,val_s_loss,val_u_acc,val_u_loss
0,0.0,0.528124988079071,0.696050763130188,0.0,0.0,1.344609022140503,0.4625000059604645,0.6922368407249451,0.996874988079071,0.5538945198059082
0,0.0,0.542187511920929,0.698555052280426,0.0,0.0,1.546295404434204,0.5062500238418579,0.6616577506065369,0.5,0.957705020904541
0,0.0,0.5874999761581421,0.6775720715522766,0.0,0.0,1.3704811334609985,0.5687500238418579,0.649225115776062,0.890625,0.5751553773880005
0,1.2932631969451904,0.543749988079071,0.7087468504905701,0.86328125,0.39996808767318726,1.4822523593902588,0.5249999761581421,0.658282995223999,1.0,0.26783111691474915
0,-547.3004150390625,1.2802785634994507,0.5,0.7097997665405273,0.7867187261581421,0.46492666006088257,-550.6573486328125,1.4896475076675415,0.518750011920929,0.6595646142959595,1.0,0.2906525731086731
0,-611.4793701171875,1.3128879070281982,0.5718749761581421,0.6679579019546509,0.9125000238418579,0.36628928780555725,-639.4607543945312,1.5905888080596924,0.550000011920929,0.6349908113479614,1.0,0.2114758938550949
0,-564.041015625,1.3253253698349,0.5718749761581421,0.6690806150436401,0.9437500238418579,0.38185715675354004,-572.4712524414062,1.503778100013733,0.78125,0.6170031428337097,1.0,0.2517606019973755
0,-620.4506225585938,1.382112741470337,0.582812488079071,0.6557868719100952,0.909375011920929,0.3442615270614624,-637.5532836914062,1.6550123691558838,0.543749988079071,0.5978865027427673,1.0,0.19641217589378357
0,-578.3773193359375,1.3032588958740234,0.4781250059604645,0.7488728761672974,0.979687511920929,0.36080411076545715,-582.4170532226562,1.4367295503616333,0.699999988079071,0.6660079956054688,1.0,0.2688262164592743
0,-682.25537109375,1.3483296632766724,0.557812511920929,0.7027515172958374,0.8929687738418579,0.33842983841896057,-739.8983154296875,1.5963006019592285,0.4625000059604645,0.7822773456573486,1.0,0.19906270503997803
0,-573.7191162109375,1.2628810405731201,0.6078125238418579,0.6698128581047058,0.866406261920929,0.4081009328365326,-580.8317260742188,1.4369268417358398,0.793749988079071,0.6202141046524048,1.0,0.28345757722854614
0,-574.1531982421875,1.304946780204773,0.5093749761581421,0.7307910919189453,0.821093738079071,0.44863811135292053,-579.2418212890625,1.4511334896087646,0.59375,0.658842921257019,1.0,0.32344168424606323
1,-584.3764038085938,1.8207406997680664,0.6625000238418579,0.6357024312019348,1.0,0.27367058396339417,-595.6666259765625,1.7594997882843018,0.53125,0.613151490688324,1.0,0.22431504726409912
2,-606.7510986328125,2.611299991607666,0.6859375238418579,0.5791568756103516,1.0,0.12143447250127792,-604.149658203125,2.736754894256592,0.981249988079071,0.4775691032409668,1.0,0.058913666754961014
3,-547.8726806640625,2.2751283645629883,0.9234374761581421,0.4013706147670746,0.921093761920929,0.23392963409423828,-514.0851440429688,1.2477760314941406,0.7437499761581421,0.40777987241744995,0.7250000238418579,0.6970469951629639
4,nan,nan,0.948437511920929,nan,0.4351562559604645,nan,nan,nan,0.518750011920929,nan,0.5,nan
5,nan,nan,0.4781250059604645,nan,0.5,nan,nan,nan,0.518750011920929,nan,0.5,nan
6,nan,nan,0.4781250059604645,nan,0.5,nan,nan,nan,0.518750011920929,nan,0.5,nan
7,nan,nan,0.4781250059604645,nan,0.5,nan,nan,nan,0.518750011920929,nan,0.5,nan
8,nan,nan,0.4781250059604645,nan,0.5,nan,nan,nan,0.518750011920929,nan,0.5,nan
9,nan,nan,0.4781250059604645,nan,0.5,nan,nan,nan,0.518750011920929,nan,0.5,nan
0,-591.5715942382812,1.1891049146652222,0.5687500238418579,0.7014154195785522,0.725781261920929,0.46672171354293823,-613.1253662109375,1.4196480512619019,0.5375000238418579,0.6443159580230713,1.0,0.29946258664131165
0,-567.619384765625,1.4543308019638062,0.5859375,0.6811918020248413,0.996874988079071,0.3065717816352844,-610.3640747070312,1.6404352188110352,0.8187500238418579,0.6214445233345032,1.0,0.2083539515733719
1,-7912.7744140625,1.4294413328170776,0.723437488079071,0.5800082087516785,1.0,0.15321333706378937,-811672.375,4.10687255859375,0.8687499761581421,0.493752658367157,1.0,0.06468309462070465
2,nan,nan,0.528124988079071,nan,0.5687500238418579,nan,nan,nan,0.512499988079071,nan,0.5,nan
3,nan,nan,0.4859375059604645,nan,0.5,nan,nan,nan,0.512499988079071,nan,0.5,nan
4,nan,nan,0.4859375059604645,nan,0.5,nan,nan,nan,0.512499988079071,nan,0.5,nan
5,nan,nan,0.4859375059604645,nan,0.5,nan,nan,nan,0.512499988079071,nan,0.5,nan
6,nan,nan,0.4859375059604645,nan,0.5,nan,nan,nan,0.512499988079071,nan,0.5,nan
7,nan,nan,0.4859375059604645,nan,0.5,nan,nan,nan,0.512499988079071,nan,0.5,nan
8,nan,nan,0.4859375059604645,nan,0.5,nan,nan,nan,0.512499988079071,nan,0.5,nan
9,nan,nan,0.4859375059604645,nan,0.5,nan,nan,nan,0.512499988079071,nan,0.5,nan
0,509.3404235839844,1.35486900806427,0.5703125,0.6789676547050476,0.7890625,0.4405927062034607,512.379638671875,1.532175898551941,0.731249988079071,0.638149082660675,1.0,0.26034098863601685
1,523.3232421875,1.8162943124771118,0.7265625,0.598739504814148,1.0,0.2305440455675125,545.2924194335938,1.8836199045181274,0.949999988079071,0.5382230281829834,1.0,0.16926763951778412
2,557.4252319335938,2.4950671195983887,0.903124988079071,0.4703764021396637,1.0,0.10976026207208633,545.0169677734375,2.142484664916992,0.9750000238418579,0.38435763120651245,1.0,0.10068869590759277
3,512.2598266601562,1.852155089378357,0.979687511920929,0.28974780440330505,0.758593738079071,0.5890557765960693,527.6041870117188,0.31178030371665955,0.9750000238418579,0.26325926184654236,0.0062500000931322575,1.8863683938980103
4,572.5638427734375,0.6555129885673523,0.996874988079071,0.2138916701078415,0.4117187559604645,1.689975380897522,647.30712890625,0.5893442034721375,1.0,0.18543024361133575,0.5,1.4520522356033325
5,737.81787109375,0.5926876664161682,0.9984375238418579,0.1682816445827484,0.5,1.223949670791626,828.7872314453125,0.3452291190624237,1.0,0.14624828100204468,0.5,1.0508768558502197
