epoch,loss,mse,val_loss,val_mse
32,0.0015175266889855266,0.0015175266889855266,0.0495033785700798,0.0495033785700798
33,0.001457679783925414,0.001457679783925414,0.03515312820672989,0.03515312820672989
34,0.0014760594349354506,0.0014760594349354506,0.16355180740356445,0.16355180740356445
35,0.0014736929442733526,0.0014736929442733526,0.02355731651186943,0.02355731651186943
36,0.0015582357300445437,0.0015582357300445437,0.05854259431362152,0.05854259431362152
37,0.0014739226317033172,0.0014739226317033172,0.02674471028149128,0.02674471028149128
38,0.0014764127554371953,0.0014764127554371953,0.04855475202202797,0.04855475202202797
39,0.0015360519755631685,0.0015360519755631685,0.046315573155879974,0.046315573155879974
40,0.0017651475500315428,0.0017651475500315428,0.017981739714741707,0.017981739714741707
41,0.0015683462843298912,0.0015683462843298912,0.025309056043624878,0.025309056043624878
42,0.0014925244031473994,0.0014925244031473994,0.06641943752765656,0.06641943752765656
43,0.0014670268865302205,0.0014670268865302205,0.035131633281707764,0.035131633281707764
44,0.0015320570673793554,0.0015320570673793554,0.04223509877920151,0.04223509877920151
45,0.0015053028473630548,0.0015053028473630548,0.04203469306230545,0.04203469306230545
46,0.0015242937952280045,0.0015242937952280045,0.05077343434095383,0.05077343434095383
47,0.001491315197199583,0.001491315197199583,0.048963114619255066,0.048963114619255066
48,0.0016156339552253485,0.0016156339552253485,0.06752293556928635,0.06752293556928635
49,0.0016833327244967222,0.0016833327244967222,0.06291265785694122,0.06291265785694122
50,0.0015835308004170656,0.0015835308004170656,0.053171172738075256,0.053171172738075256
51,0.001514372299425304,0.001514372299425304,0.05745039880275726,0.05745039880275726
52,0.0014867819845676422,0.0014867819845676422,0.04542437568306923,0.04542437568306923
53,0.0015444641467183828,0.0015444641467183828,0.04960228130221367,0.04960228130221367
54,0.0016330748330801725,0.0016330748330801725,0.06029745936393738,0.06029745936393738
55,0.00158763921353966,0.00158763921353966,0.03260178118944168,0.03260178118944168
56,0.0016242212150245905,0.0016242212150245905,0.06122153624892235,0.06122153624892235
57,0.0015587374800816178,0.0015587374800816178,0.05980492755770683,0.05980492755770683
58,0.0015401317505165935,0.0015401317505165935,0.017741696909070015,0.017741696909070015
59,0.0014958437532186508,0.0014958437532186508,0.018308646976947784,0.018308646976947784
60,0.0014759990153834224,0.0014759990153834224,0.05284905806183815,0.05284905806183815
61,0.001560803852044046,0.001560803852044046,0.04309016093611717,0.04309016093611717
62,0.0016802435275167227,0.0016802435275167227,0.028737837448716164,0.028737837448716164
63,0.001877291826531291,0.001877291826531291,0.06203480437397957,0.06203480437397957
64,0.0018826064188033342,0.0018826064188033342,0.03431970253586769,0.03431970253586769
65,0.0021872294601053,0.0021872294601053,0.06254000216722488,0.06254000216722488
66,0.0019652077462524176,0.0019652077462524176,0.10985647141933441,0.10985647141933441
67,0.002678061369806528,0.002678061369806528,0.07451044768095016,0.07451044768095016
68,0.0019165262347087264,0.0019165262347087264,0.05202664062380791,0.05202664062380791
69,0.0015116619179025292,0.0015116619179025292,0.06900796294212341,0.06900796294212341
70,0.0016637213993817568,0.0016637213993817568,0.03949224203824997,0.03949224203824997
71,0.0017508429009467363,0.0017508429009467363,0.040151335299015045,0.040151335299015045
72,0.0018262589583173394,0.0018262589583173394,0.05450369045138359,0.05450369045138359
73,0.0024159876629710197,0.0024159876629710197,0.040043409913778305,0.040043409913778305
74,0.002156986156478524,0.002156986156478524,0.02677064947783947,0.02677064947783947
75,0.0015351201873272657,0.0015351201873272657,0.020586831495165825,0.020586831495165825
76,0.001527853892184794,0.001527853892184794,0.013454585336148739,0.013454585336148739
77,0.0015435852110385895,0.0015435852110385895,0.06087050959467888,0.06087050959467888
78,0.0016832913970574737,0.0016832913970574737,0.0750034749507904,0.0750034749507904
79,0.001547201070934534,0.001547201070934534,0.042189378291368484,0.042189378291368484
80,0.0015018671983852983,0.0015018671983852983,0.10382838547229767,0.10382838547229767
81,0.0014783414080739021,0.0014783414080739021,0.05830136686563492,0.05830136686563492
82,0.001599105424247682,0.001599105424247682,0.02770274318754673,0.02770274318754673
83,0.001625720993615687,0.001625720993615687,0.06462272256612778,0.06462272256612778
84,0.001733523909933865,0.001733523909933865,0.10673808306455612,0.10673808306455612
85,0.001565284444950521,0.001565284444950521,0.059210166335105896,0.059210166335105896
86,0.0016037635505199432,0.0016037635505199432,0.049959976226091385,0.049959976226091385
87,0.0019851287361234426,0.0019851287361234426,0.028838064521551132,0.028838064521551132
88,0.0024039417039602995,0.0024039417039602995,0.0561956912279129,0.0561956912279129
89,0.0019351420924067497,0.0019351420924067497,0.06243651360273361,0.06243651360273361
90,0.0016649094177410007,0.0016649094177410007,0.05356866493821144,0.05356866493821144
91,0.002500307746231556,0.002500307746231556,0.024578962475061417,0.024578962475061417
92,0.0035864838864654303,0.0035864838864654303,0.05478765070438385,0.05478765070438385
93,0.0033205770887434483,0.0033205770887434483,0.047599513083696365,0.047599513083696365
94,0.0018345703138038516,0.0018345703138038516,0.03364018723368645,0.03364018723368645
95,0.0015038956189528108,0.0015038956189528108,0.040953315794467926,0.040953315794467926
96,0.0014570262283086777,0.0014570262283086777,0.009235416539013386,0.009235416539013386
97,0.0015038128476589918,0.0015038128476589918,0.041466642171144485,0.041466642171144485
98,0.0015387287130579352,0.0015387287130579352,0.0690125897526741,0.0690125897526741
99,0.001675866893492639,0.001675866893492639,0.045221008360385895,0.045221008360385895
100,0.0017272462137043476,0.0017272462137043476,0.03180794417858124,0.03180794417858124
101,0.0017367168329656124,0.0017367168329656124,0.05699288845062256,0.05699288845062256
102,0.0017001328524202108,0.0017001328524202108,0.037196382880210876,0.037196382880210876
103,0.0015983553603291512,0.0015983553603291512,0.04202108830213547,0.04202108830213547
104,0.0017872947501018643,0.0017872947501018643,0.03173999488353729,0.03173999488353729
105,0.002849654294550419,0.002849654294550419,0.02003372833132744,0.02003372833132744
106,0.00266622519120574,0.00266622519120574,0.044186513870954514,0.044186513870954514
107,0.001783733256161213,0.001783733256161213,0.028483988717198372,0.028483988717198372
108,0.001810360816307366,0.001810360816307366,0.040445778518915176,0.040445778518915176
109,0.0018132308032363653,0.0018132308032363653,0.16698572039604187,0.16698572039604187
110,0.0016801967285573483,0.0016801967285573483,0.052370090037584305,0.052370090037584305
111,0.0016415284480899572,0.0016415284480899572,0.051510289311409,0.051510289311409
112,0.0017472682520747185,0.0017472682520747185,0.05043709650635719,0.05043709650635719
113,0.0017500207759439945,0.0017500207759439945,0.029283389449119568,0.029283389449119568
114,0.0015831079799681902,0.0015831079799681902,0.044842369854450226,0.044842369854450226
115,0.0014656774001196027,0.0014656774001196027,0.13489265739917755,0.13489265739917755
116,0.002158344490453601,0.002158344490453601,0.1250574141740799,0.1250574141740799
117,0.0015999781899154186,0.0015999781899154186,0.023781225085258484,0.023781225085258484
118,0.0018437327817082405,0.0018437327817082405,0.04741917550563812,0.04741917550563812
119,0.0022683206479996443,0.0022683206479996443,0.03348648175597191,0.03348648175597191
120,0.001843249541707337,0.001843249541707337,0.05179346352815628,0.05179346352815628
121,0.0017538522370159626,0.0017538522370159626,0.027836140245199203,0.027836140245199203
122,0.0015459631104022264,0.0015459631104022264,0.07866344600915909,0.07866344600915909
123,0.0014930529287084937,0.0014930529287084937,0.05481993034482002,0.05481993034482002
124,0.0014961333945393562,0.0014961333945393562,0.035729676485061646,0.035729676485061646
125,0.0015093825059011579,0.0015093825059011579,0.018913142383098602,0.018913142383098602
126,0.0014747374225407839,0.0014747374225407839,0.0798371359705925,0.0798371359705925
127,0.0015038518467918038,0.0015038518467918038,0.008427748456597328,0.008427748456597328
128,0.0015105155762284994,0.0015105155762284994,0.044527992606163025,0.044527992606163025
129,0.0015995639842003584,0.0015995639842003584,0.1722221076488495,0.1722221076488495
130,0.001811834517866373,0.001811834517866373,0.05461117625236511,0.05461117625236511
131,0.0018330607563257217,0.0018330607563257217,0.060459431260824203,0.060459431260824203
132,0.004003314767032862,0.004003314767032862,0.05029899999499321,0.05029899999499321
133,0.015459957532584667,0.015459957532584667,0.02057531848549843,0.02057531848549843
134,0.0028793681412935257,0.0028793681412935257,0.021605266258120537,0.021605266258120537
135,0.0017065369756892323,0.0017065369756892323,0.023020664229989052,0.023020664229989052
136,0.001621630392037332,0.001621630392037332,0.02862595207989216,0.02862595207989216
137,0.001510975300334394,0.001510975300334394,0.1407679170370102,0.1407679170370102
138,0.0015122056938707829,0.0015122056938707829,0.04313157498836517,0.04313157498836517
139,0.001553765614517033,0.001553765614517033,0.05195324122905731,0.05195324122905731
140,0.0014758596662431955,0.0014758596662431955,0.05068265646696091,0.05068265646696091
141,0.001540639903396368,0.001540639903396368,0.05831548944115639,0.05831548944115639
142,0.0015600407496094704,0.0015600407496094704,0.029476681724190712,0.029476681724190712
143,0.0014756302116438746,0.0014756302116438746,0.05366090312600136,0.05366090312600136
144,0.0014346230309456587,0.0014346230309456587,0.047340452671051025,0.047340452671051025
145,0.0014700426254421473,0.0014700426254421473,0.053365275263786316,0.053365275263786316
146,0.001530274166725576,0.001530274166725576,0.031235383823513985,0.031235383823513985
147,0.001489969901740551,0.001489969901740551,0.048363495618104935,0.048363495618104935
148,0.0015295024495571852,0.0015295024495571852,0.04596215486526489,0.04596215486526489
149,0.001502216444350779,0.001502216444350779,0.059010814875364304,0.059010814875364304
150,0.0014937880914658308,0.0014937880914658308,0.03366367891430855,0.03366367891430855
151,0.0015114664565771818,0.0015114664565771818,0.03083459660410881,0.03083459660410881
152,0.0015749341109767556,0.0015749341109767556,0.06504233926534653,0.06504233926534653
153,0.0014394507743418217,0.0014394507743418217,0.0460534431040287,0.0460534431040287
154,0.0016703790752217174,0.0016703790752217174,0.04133075848221779,0.04133075848221779
155,0.0016787240747362375,0.0016787240747362375,0.06809356808662415,0.06809356808662415
156,0.001658107154071331,0.001658107154071331,0.03800144046545029,0.03800144046545029
157,0.0015314057236537337,0.0015314057236537337,0.04693606123328209,0.04693606123328209
158,0.0014551639324054122,0.0014551639324054122,0.04591955244541168,0.04591955244541168
159,0.001477791927754879,0.001477791927754879,0.03680191934108734,0.03680191934108734
160,0.0019276054808869958,0.0019276054808869958,0.06666630506515503,0.06666630506515503
161,0.0015739655354991555,0.0015739655354991555,0.033354565501213074,0.033354565501213074
162,0.0016304808668792248,0.0016304808668792248,0.058128271251916885,0.058128271251916885
163,0.0015582498162984848,0.0015582498162984848,0.05821363255381584,0.05821363255381584
164,0.004816988483071327,0.004816988483071327,0.13852575421333313,0.13852575421333313
165,0.0033799330703914165,0.0033799330703914165,0.058087270706892014,0.058087270706892014
166,0.0018223280785605311,0.0018223280785605311,0.049140576273202896,0.049140576273202896
167,0.001581833465024829,0.001581833465024829,0.05131424590945244,0.05131424590945244
168,0.0017150992061942816,0.0017150992061942816,0.040483832359313965,0.040483832359313965
169,0.001747212721966207,0.001747212721966207,0.03162331506609917,0.03162331506609917
170,0.0015035944525152445,0.0015035944525152445,0.04883495345711708,0.04883495345711708
171,0.0014908324228599668,0.0014908324228599668,0.03317032754421234,0.03317032754421234
172,0.0016082713846117258,0.0016082713846117258,0.04860091209411621,0.04860091209411621
173,0.0015352546470239758,0.0015352546470239758,0.038716237992048264,0.038716237992048264
174,0.0015763171250000596,0.0015763171250000596,0.0633600652217865,0.0633600652217865
175,0.0015084962360560894,0.0015084962360560894,0.034455131739377975,0.034455131739377975
176,0.0015698254574090242,0.0015698254574090242,0.03679691255092621,0.03679691255092621
177,0.0015025262255221605,0.0015025262255221605,0.01808316260576248,0.01808316260576248
178,0.0017943147104233503,0.0017943147104233503,0.04073961451649666,0.04073961451649666
179,0.0017717925366014242,0.0017717925366014242,0.043695494532585144,0.043695494532585144
180,0.0014934241771697998,0.0014934241771697998,0.025648564100265503,0.025648564100265503
181,0.0015048078494146466,0.0015048078494146466,0.07415707409381866,0.07415707409381866
182,0.0016207979060709476,0.0016207979060709476,0.06241225451231003,0.06241225451231003
183,0.001706821727566421,0.001706821727566421,0.02279069647192955,0.02279069647192955
184,0.0015619591576978564,0.0015619591576978564,0.03198986127972603,0.03198986127972603
185,0.0015113461995497346,0.0015113461995497346,0.03640073537826538,0.03640073537826538
186,0.0016039300244301558,0.0016039300244301558,0.03026364929974079,0.03026364929974079
187,0.001650264603085816,0.001650264603085816,0.019056111574172974,0.019056111574172974
188,0.001575251342728734,0.001575251342728734,0.05561111867427826,0.05561111867427826
189,0.0015531240496784449,0.0015531240496784449,0.04870040342211723,0.04870040342211723
190,0.0014988546026870608,0.0014988546026870608,0.042136047035455704,0.042136047035455704
191,0.0016744446475058794,0.0016744446475058794,0.06207631900906563,0.06207631900906563
192,0.0015440360875800252,0.0015440360875800252,0.04190292954444885,0.04190292954444885
193,0.0016694002551957965,0.0016694002551957965,0.1445549577474594,0.1445549577474594
194,0.001553202630020678,0.001553202630020678,0.060186002403497696,0.060186002403497696
195,0.0014619946014136076,0.0014619946014136076,0.02365049533545971,0.02365049533545971
196,0.0016384054906666279,0.0016384054906666279,0.04228150099515915,0.04228150099515915
197,0.0015760745154693723,0.0015760745154693723,0.061468493193387985,0.061468493193387985
198,0.0016635301290079951,0.0016635301290079951,0.08023682981729507,0.08023682981729507
199,0.0015177426394075155,0.0015177426394075155,0.027507402002811432,0.027507402002811432
200,0.0016489913687109947,0.0016489913687109947,0.049754031002521515,0.049754031002521515
201,0.0015670948196202517,0.0015670948196202517,0.04196186736226082,0.04196186736226082
202,0.0015834916848689318,0.0015834916848689318,0.029898686334490776,0.029898686334490776
203,0.0017099465476348996,0.0017099465476348996,0.07791902124881744,0.07791902124881744
204,0.0016205147840082645,0.0016205147840082645,0.05416965112090111,0.05416965112090111
205,0.0015920456498861313,0.0015920456498861313,0.042893197387456894,0.042893197387456894
206,0.0017350133275613189,0.0017350133275613189,0.043504130095243454,0.043504130095243454
207,0.001827115542255342,0.001827115542255342,0.029884666204452515,0.029884666204452515
208,0.0015782228438183665,0.0015782228438183665,0.04481302946805954,0.04481302946805954
209,0.0015732061583548784,0.0015732061583548784,0.0648251622915268,0.0648251622915268
210,0.0016516107134521008,0.0016516107134521008,0.04031519219279289,0.04031519219279289
211,0.0016719573177397251,0.0016719573177397251,0.03912654519081116,0.03912654519081116
212,0.0017485300777480006,0.0017485300777480006,0.05646999925374985,0.05646999925374985
213,0.0014656051062047482,0.0014656051062047482,0.05805091932415962,0.05805091932415962
214,0.0017546185990795493,0.0017546185990795493,0.0511818528175354,0.0511818528175354
215,0.002186621306464076,0.002186621306464076,0.06806939840316772,0.06806939840316772
216,0.0016697029350325465,0.0016697029350325465,0.051220472902059555,0.051220472902059555
217,0.0015407511964440346,0.0015407511964440346,0.06344375014305115,0.06344375014305115
218,0.0015664339298382401,0.0015664339298382401,0.057652924209833145,0.057652924209833145
219,0.0015206584939733148,0.0015206584939733148,0.06649422645568848,0.06649422645568848
220,0.0015738406218588352,0.0015738406218588352,0.03994293883442879,0.03994293883442879
221,0.0015982071636244655,0.0015982071636244655,0.013303721323609352,0.013303721323609352
222,0.0020638920832425356,0.0020638920832425356,0.05321306362748146,0.05321306362748146
223,0.002516279462724924,0.002516279462724924,0.04186241328716278,0.04186241328716278
224,0.0018539754673838615,0.0018539754673838615,0.050035037100315094,0.050035037100315094
225,0.001545564504340291,0.001545564504340291,0.032391518354415894,0.032391518354415894
226,0.0016399385640397668,0.0016399385640397668,0.05189257860183716,0.05189257860183716
227,0.001456951955333352,0.001456951955333352,0.07155662029981613,0.07155662029981613
0,0.5271909832954407,0.5271909832954407,nan,nan
1,0.16893605887889862,0.16893605887889862,nan,nan
2,0.18303140997886658,0.18303140997886658,nan,nan
3,0.030122580006718636,0.030122580006718636,nan,nan
4,0.014077450148761272,0.014077450148761272,nan,nan
5,0.014025645330548286,0.014025645330548286,nan,nan
0,0.5737600922584534,0.5737600922584534,0.2967175841331482,0.2967175841331482
1,0.040205661207437515,0.040205661207437515,0.09291678667068481,0.09291678667068481
2,0.01348180416971445,0.01348180416971445,0.04852807894349098,0.04852807894349098
3,0.00875063519924879,0.00875063519924879,0.03686951845884323,0.03686951845884323
4,0.005555751733481884,0.005555751733481884,0.03666834533214569,0.03666834533214569
5,0.005819323938339949,0.005819323938339949,0.03490869700908661,0.03490869700908661
6,0.016147688031196594,0.016147688031196594,0.017414605244994164,0.017414605244994164
7,0.008919701911509037,0.008919701911509037,0.01884404569864273,0.01884404569864273
8,0.006819331087172031,0.006819331087172031,0.0204826258122921,0.0204826258122921
9,0.006743380334228277,0.006743380334228277,0.023230094462633133,0.023230094462633133
10,0.00678264582529664,0.00678264582529664,0.021345147863030434,0.021345147863030434
11,0.0062948488630354404,0.0062948488630354404,0.02500631846487522,0.02500631846487522
12,0.006082651671022177,0.006082651671022177,0.0233023539185524,0.0233023539185524
13,0.007397586014121771,0.007397586014121771,0.017925772815942764,0.017925772815942764
14,0.006397582590579987,0.006397582590579987,0.02574036456644535,0.02574036456644535
15,0.0065114255994558334,0.0065114255994558334,0.022936638444662094,0.022936638444662094
16,0.006371267139911652,0.006371267139911652,0.025540266185998917,0.025540266185998917
17,0.004798904526978731,0.004798904526978731,0.025745246559381485,0.025745246559381485
18,0.00472243269905448,0.00472243269905448,0.02717546559870243,0.02717546559870243
19,0.004731643944978714,0.004731643944978714,0.02776492014527321,0.02776492014527321
20,0.005216105375438929,0.005216105375438929,0.02706015296280384,0.02706015296280384
21,0.0043570310808718204,0.0043570310808718204,0.03065425530076027,0.03065425530076027
22,0.005405117757618427,0.005405117757618427,0.02766847237944603,0.02766847237944603
23,0.004274214152246714,0.004274214152246714,0.02959298901259899,0.02959298901259899
24,0.004678128287196159,0.004678128287196159,0.029145939275622368,0.029145939275622368
25,0.004239060450345278,0.004239060450345278,0.03084109164774418,0.03084109164774418
26,0.003879036521539092,0.003879036521539092,0.03304024040699005,0.03304024040699005
27,0.004306865856051445,0.004306865856051445,0.03194710984826088,0.03194710984826088
28,0.02320493571460247,0.02320493571460247,0.04666434973478317,0.04666434973478317
29,0.011895834468305111,0.011895834468305111,0.013051395304501057,0.013051395304501057
30,0.004884560592472553,0.004884560592472553,0.026833482086658478,0.026833482086658478
31,0.005240883212536573,0.005240883212536573,0.026064250618219376,0.026064250618219376
32,0.003732830286026001,0.003732830286026001,0.029107889160513878,0.029107889160513878
33,0.0037377099506556988,0.0037377099506556988,0.028653612360358238,0.028653612360358238
34,0.0057770186103880405,0.0057770186103880405,0.01844065636396408,0.01844065636396408
35,0.007668113801628351,0.007668113801628351,0.033262401819229126,0.033262401819229126
36,0.0056260148994624615,0.0056260148994624615,0.011255558580160141,0.011255558580160141
37,0.004149822052568197,0.004149822052568197,0.016461249440908432,0.016461249440908432
38,0.004400849342346191,0.004400849342346191,0.01915910094976425,0.01915910094976425
39,0.0048653422854840755,0.0048653422854840755,0.022914571687579155,0.022914571687579155
40,0.003616894828155637,0.003616894828155637,0.02490083873271942,0.02490083873271942
41,0.003314610803499818,0.003314610803499818,0.02604231983423233,0.02604231983423233
42,0.003579779528081417,0.003579779528081417,0.028110653162002563,0.028110653162002563
43,0.005676163360476494,0.005676163360476494,0.013613661751151085,0.013613661751151085
44,0.004231192637234926,0.004231192637234926,0.015919743105769157,0.015919743105769157
45,0.003640255192294717,0.003640255192294717,0.023884903639554977,0.023884903639554977
46,0.003757721744477749,0.003757721744477749,0.021305136382579803,0.021305136382579803
47,0.008098202757537365,0.008098202757537365,0.01630302704870701,0.01630302704870701
48,0.004160377662628889,0.004160377662628889,0.020570624619722366,0.020570624619722366
49,0.015864137560129166,0.015864137560129166,0.5041236877441406,0.5041236877441406
50,0.0096672298386693,0.0096672298386693,0.013843159191310406,0.013843159191310406
51,0.005784431006759405,0.005784431006759405,0.014026549644768238,0.014026549644768238
52,0.006465289741754532,0.006465289741754532,0.01905442774295807,0.01905442774295807
53,0.004919371102005243,0.004919371102005243,0.029110433533787727,0.029110433533787727
54,0.004204644355922937,0.004204644355922937,0.03313322365283966,0.03313322365283966
55,0.003835935378447175,0.003835935378447175,0.03558323159813881,0.03558323159813881
56,0.003993736580014229,0.003993736580014229,0.03786829859018326,0.03786829859018326
57,0.003692465368658304,0.003692465368658304,0.03959019109606743,0.03959019109606743
58,0.0034722033888101578,0.0034722033888101578,0.04384241998195648,0.04384241998195648
59,0.0070604742504656315,0.0070604742504656315,0.050475042313337326,0.050475042313337326
60,0.018461963161826134,0.018461963161826134,0.014296159148216248,0.014296159148216248
61,0.006139480508863926,0.006139480508863926,0.018310710787773132,0.018310710787773132
62,0.004544703755527735,0.004544703755527735,0.028422221541404724,0.028422221541404724
63,0.003884420497342944,0.003884420497342944,0.033712029457092285,0.033712029457092285
64,0.013288759626448154,0.013288759626448154,0.036774031817913055,0.036774031817913055
65,0.006163628306239843,0.006163628306239843,0.010738469660282135,0.010738469660282135
66,0.004740014206618071,0.004740014206618071,0.020269738510251045,0.020269738510251045
67,0.005397078115493059,0.005397078115493059,0.031379763036966324,0.031379763036966324
68,0.0052366540767252445,0.0052366540767252445,0.030457360669970512,0.030457360669970512
69,0.004440581426024437,0.004440581426024437,0.028698423877358437,0.028698423877358437
70,0.004137053620070219,0.004137053620070219,0.03450292348861694,0.03450292348861694
71,0.0036798608489334583,0.0036798608489334583,0.03460722789168358,0.03460722789168358
72,0.004031296353787184,0.004031296353787184,0.035784389823675156,0.035784389823675156
73,0.0030755121260881424,0.0030755121260881424,0.03741205483675003,0.03741205856204033
74,0.004897373262792826,0.004897373262792826,0.030903641134500504,0.030903641134500504
75,0.009227212518453598,0.009227212518453598,0.04530511796474457,0.04530511796474457
76,0.004798507317900658,0.004798507317900658,0.023937979713082314,0.023937979713082314
77,0.0034611548762768507,0.0034611548762768507,0.035271503031253815,0.035271503031253815
78,0.002792812418192625,0.002792812418192625,0.03859449550509453,0.03859449550509453
79,0.005106664728373289,0.005106664728373289,0.02034071460366249,0.02034071460366249
80,0.007445459254086018,0.007445459254086018,0.009913338348269463,0.009913338348269463
81,0.0037377928383648396,0.0037377928383648396,0.02474813535809517,0.02474813535809517
82,0.003078868379816413,0.003078868379816413,0.029123781248927116,0.029123781248927116
83,0.0033709059935063124,0.0033709059935063124,0.0407400019466877,0.0407400019466877
84,0.0029258476570248604,0.0029258476570248604,0.03631851449608803,0.03631851449608803
85,0.00587254436686635,0.00587254436686635,0.03249495476484299,0.03249495476484299
86,0.0037652403116226196,0.0037652403116226196,0.03891667351126671,0.03891667351126671
87,0.0026097092777490616,0.0026097092777490616,0.031228726729750633,0.031228726729750633
88,0.002276951912790537,0.002276951912790537,0.05146831274032593,0.05146831274032593
89,0.0035369163379073143,0.0035369163379073143,0.043193306773900986,0.043193306773900986
90,0.0036633058916777372,0.0036633058916777372,0.016833525151014328,0.016833525151014328
91,0.0027148877270519733,0.0027148877270519733,0.03920696675777435,0.03920696675777435
92,0.005733777768909931,0.005733777768909931,0.015675369650125504,0.015675369650125504
93,0.0024255597963929176,0.0024255597963929176,0.03324482962489128,0.03324482962489128
94,0.004900760017335415,0.004900760017335415,0.015005175024271011,0.015005175024271011
95,0.004121599718928337,0.004121599718928337,0.03836331143975258,0.03836331143975258
96,0.00446716882288456,0.00446716882288456,0.017204871401190758,0.017204871401190758
97,0.003048561280593276,0.003048561280593276,0.030476756393909454,0.030476756393909454
98,0.002548766788095236,0.002548766788095236,0.034227821975946426,0.034227821975946426
99,0.002397263888269663,0.002397263888269663,0.050334252417087555,0.050334252417087555
100,0.003213521558791399,0.003213521558791399,0.04903841391205788,0.04903841391205788
101,0.0025186839047819376,0.0025186839047819376,0.04568395018577576,0.04568395018577576
102,0.002982826204970479,0.002982826204970479,0.04293699562549591,0.04293699562549591
103,0.0036810352467000484,0.0036810352467000484,0.02282930351793766,0.02282930351793766
104,0.004190503619611263,0.004190503619611263,0.034180670976638794,0.034180670976638794
105,0.004120002035051584,0.004120002035051584,0.01986006647348404,0.01986006647348404
106,0.004211843013763428,0.004211843013763428,0.028632203117012978,0.028632203117012978
107,0.00361702311784029,0.00361702311784029,0.03985387086868286,0.03985387086868286
108,0.0031277432572096586,0.0031277432572096586,0.026311933994293213,0.026311933994293213
109,0.00266532925888896,0.00266532925888896,0.04950237646698952,0.04950237646698952
110,0.002184862969443202,0.002184862969443202,0.05971040949225426,0.05971040949225426
111,0.002204200718551874,0.002204200718551874,0.05220428854227066,0.05220428854227066
112,0.002613938180729747,0.002613938180729747,0.05207214877009392,0.05207214877009392
113,0.0033452764619141817,0.0033452764619141817,0.030815554782748222,0.030815554782748222
114,0.002721306635066867,0.002721306635066867,0.02841058559715748,0.02841058559715748
115,0.00249430607073009,0.00249430607073009,0.03893540799617767,0.03893540799617767
116,0.0035321172326803207,0.0035321172326803207,0.030789580196142197,0.030789580196142197
117,0.007443660870194435,0.007443660870194435,0.018379297107458115,0.018379297107458115
118,0.0031530316919088364,0.0031530316919088364,0.03472398221492767,0.03472398221492767
119,0.002792741870507598,0.002792741870507598,0.043274130672216415,0.043274130672216415
120,0.002379051875323057,0.002379051875323057,0.0596512071788311,0.0596512071788311
121,0.0024942962918430567,0.0024942962918430567,0.06693103164434433,0.06693103164434433
122,0.002404232742264867,0.002404232742264867,0.07028105854988098,0.07028105854988098
123,0.002384258434176445,0.002384258434176445,0.07526765018701553,0.07526765018701553
124,0.005412951577454805,0.005412951577454805,0.04301458224654198,0.04301458224654198
